start_name,end_name,time_seconds
熟檸檬食肆,福泉豆花,79
福泉豆花,滷味居,83
滷味居,福泉豆花,83
福泉豆花,歐姆萊斯,93
歐姆萊斯,福泉豆花,93
福泉豆花,達啵廚房,103
達啵廚房,福泉豆花,103
福泉豆花,漢林大漢堡,75
漢林大漢堡,福泉豆花,75
福泉豆花,米樂義大利,82
米樂義大利,福泉豆花,82
福泉豆花,九品,88
九品,福泉豆花,88
福泉豆花,麥克小姐,97
麥克小姐,福泉豆花,97
福泉豆花,福陞紅油炒手,108
福陞紅油炒手,福泉豆花,108
福泉豆花,萊客堡早午餐,110
萊客堡早午餐,福泉豆花,110
福泉豆花,白胡子牛排館,113
白胡子牛排館,福泉豆花,113
福泉豆花,美式早餐屋,98
美式早餐屋,福泉豆花,98
福泉豆花,幸福小館,33
幸福小館,福泉豆花,33
福泉豆花,家鄉麵店,110
家鄉麵店,福泉豆花,110
福泉豆花,香米自助餐,116
香米自助餐,福泉豆花,116
福泉豆花,中壢正新明牛肉麵,26
中壢正新明牛肉麵,福泉豆花,26
福泉豆花,我家便利商店,21
我家便利商店,福泉豆花,21
福泉豆花,大中央厚切牛排,57
大中央厚切牛排,福泉豆花,57
福泉豆花,竹香自助餐,85
竹香自助餐,福泉豆花,85
福泉豆花,健康美食館,45
健康美食館,福泉豆花,45
福泉豆花,惟客早餐店,119
惟客早餐店,福泉豆花,119
福泉豆花,萊姆斯早午餐,122
萊姆斯早午餐,福泉豆花,122
27秀梅,吉米熊新點子早午餐,122
吉米熊新點子早午餐,27秀梅,122
27秀梅,鴻樂,102
鴻樂,27秀梅,102
27秀梅,CASA BRASIL NCU,66
CASA BRASIL NCU,27秀梅,66
27秀梅,秘密基地,30
秘密基地,27秀梅,30
27秀梅,米豆Mido,19
米豆Mido,27秀梅,19
27秀梅,哈堡堡,33
哈堡堡,27秀梅,33
27秀梅,熟檸檬食肆,59
熟檸檬食肆,27秀梅,59
27秀梅,滷味居,63
滷味居,27秀梅,63
27秀梅,歐姆萊斯,73
歐姆萊斯,27秀梅,73
27秀梅,達啵廚房,83
達啵廚房,27秀梅,83
27秀梅,漢林大漢堡,55
漢林大漢堡,27秀梅,55
27秀梅,米樂義大利,62
米樂義大利,27秀梅,62
27秀梅,九品,68
九品,27秀梅,68
27秀梅,麥克小姐,77
麥克小姐,27秀梅,77
27秀梅,福陞紅油炒手,88
福陞紅油炒手,27秀梅,88
27秀梅,萊客堡早午餐,89
萊客堡早午餐,27秀梅,89
27秀梅,白胡子牛排館,93
白胡子牛排館,27秀梅,93
27秀梅,美式早餐屋,78
美式早餐屋,27秀梅,78
27秀梅,幸福小館,12
幸福小館,27秀梅,12
27秀梅,馬爾波咖啡,116
馬爾波咖啡,27秀梅,116
27秀梅,家鄉麵店,89
家鄉麵店,27秀梅,89
27秀梅,香米自助餐,96
香米自助餐,27秀梅,96
27秀梅,八哥重慶酸辣粉,119
八哥重慶酸辣粉,27秀梅,119
27秀梅,中壢正新明牛肉麵,12
中壢正新明牛肉麵,27秀梅,12
27秀梅,我家便利商店,12
我家便利商店,27秀梅,12
27秀梅,大中央厚切牛排,37
大中央厚切牛排,27秀梅,37
27秀梅,竹香自助餐,69
竹香自助餐,27秀梅,69
27秀梅,健康美食館,27
健康美食館,27秀梅,27
27秀梅,惟客早餐店,98
惟客早餐店,27秀梅,98
27秀梅,萊姆斯早午餐,102
萊姆斯早午餐,27秀梅,102
Enf-健康輕食餐,饌食園,10
饌食園,Enf-健康輕食餐,10
Enf-健康輕食餐,香恬園,15
香恬園,Enf-健康輕食餐,15
Enf-健康輕食餐,宵夜屋自助餐,13
宵夜屋自助餐,Enf-健康輕食餐,13
Enf-健康輕食餐,來來炒飯,12
來來炒飯,Enf-健康輕食餐,12
Enf-健康輕食餐,喬慧素食,13
喬慧素食,Enf-健康輕食餐,13
Enf-健康輕食餐,來客,42
來客,Enf-健康輕食餐,42
Enf-健康輕食餐,真功夫蔥抓餅,42
真功夫蔥抓餅,Enf-健康輕食餐,42
Enf-健康輕食餐,傻師傅湯包,56
傻師傅湯包,Enf-健康輕食餐,56
Enf-健康輕食餐,早安美芝城中壢活力中央,80
早安美芝城中壢活力中央,Enf-健康輕食餐,80
Enf-健康輕食餐,京城韓式湯飯,100
京城韓式湯飯,Enf-健康輕食餐,100
Enf-健康輕食餐,雞師父醬汁照燒雞排,50
雞師父醬汁照燒雞排,Enf-健康輕食餐,50
Enf-健康輕食餐,燈丫腳湯包車,51
燈丫腳湯包車,Enf-健康輕食餐,51
Enf-健康輕食餐,Ticket Toast 提齊熱壓吐司,47
Ticket Toast 提齊熱壓吐司,Enf-健康輕食餐,47
Enf-健康輕食餐,Main蛋,16
Main蛋,Enf-健康輕食餐,16
饌食園,香恬園,18
香恬園,饌食園,18
饌食園,宵夜屋自助餐,16
宵夜屋自助餐,饌食園,16
饌食園,來來炒飯,15
來來炒飯,饌食園,15
饌食園,喬慧素食,15
喬慧素食,饌食園,15
饌食園,來客,39
來客,饌食園,39
饌食園,真功夫蔥抓餅,39
真功夫蔥抓餅,饌食園,39
饌食園,傻師傅湯包,52
傻師傅湯包,饌食園,52
饌食園,早安美芝城中壢活力中央,76
早安美芝城中壢活力中央,饌食園,76
饌食園,京城韓式湯飯,97
京城韓式湯飯,饌食園,97
饌食園,雞師父醬汁照燒雞排,46
雞師父醬汁照燒雞排,饌食園,46
饌食園,燈丫腳湯包車,47
燈丫腳湯包車,饌食園,47
饌食園,Ticket Toast 提齊熱壓吐司,43
Ticket Toast 提齊熱壓吐司,饌食園,43
饌食園,Main蛋,19
Main蛋,饌食園,19
香恬園,宵夜屋自助餐,10
宵夜屋自助餐,香恬園,10
香恬園,來來炒飯,10
來來炒飯,香恬園,10
香恬園,喬慧素食,10
喬慧素食,香恬園,10
香恬園,來客,57
來客,香恬園,57
香恬園,真功夫蔥抓餅,57
真功夫蔥抓餅,香恬園,57
香恬園,傻師傅湯包,70
傻師傅湯包,香恬園,70
香恬園,早安美芝城中壢活力中央,94
早安美芝城中壢活力中央,香恬園,94
香恬園,京城韓式湯飯,114
京城韓式湯飯,香恬園,114
香恬園,雞師父醬汁照燒雞排,62
雞師父醬汁照燒雞排,香恬園,62
香恬園,燈丫腳湯包車,65
燈丫腳湯包車,香恬園,65
香恬園,Ticket Toast 提齊熱壓吐司,59
Ticket Toast 提齊熱壓吐司,香恬園,59
香恬園,Main蛋,10
Main蛋,香恬園,10
宵夜屋自助餐,來來炒飯,10
來來炒飯,宵夜屋自助餐,10
宵夜屋自助餐,喬慧素食,10
喬慧素食,宵夜屋自助餐,10
宵夜屋自助餐,來客,55
來客,宵夜屋自助餐,55
宵夜屋自助餐,真功夫蔥抓餅,55
真功夫蔥抓餅,宵夜屋自助餐,55
宵夜屋自助餐,傻師傅湯包,68
傻師傅湯包,宵夜屋自助餐,68
宵夜屋自助餐,早安美芝城中壢活力中央,92
早安美芝城中壢活力中央,宵夜屋自助餐,92
宵夜屋自助餐,京城韓式湯飯,112
京城韓式湯飯,宵夜屋自助餐,112
宵夜屋自助餐,雞師父醬汁照燒雞排,61
雞師父醬汁照燒雞排,宵夜屋自助餐,61
宵夜屋自助餐,燈丫腳湯包車,63
燈丫腳湯包車,宵夜屋自助餐,63
宵夜屋自助餐,Ticket Toast 提齊熱壓吐司,57
Ticket Toast 提齊熱壓吐司,宵夜屋自助餐,57
宵夜屋自助餐,Main蛋,10
Main蛋,宵夜屋自助餐,10
來來炒飯,喬慧素食,10
喬慧素食,來來炒飯,10
來來炒飯,來客,54
來客,來來炒飯,54
來來炒飯,真功夫蔥抓餅,54
真功夫蔥抓餅,來來炒飯,54
來來炒飯,傻師傅湯包,66
傻師傅湯包,來來炒飯,66
來來炒飯,早安美芝城中壢活力中央,91
早安美芝城中壢活力中央,來來炒飯,91
來來炒飯,京城韓式湯飯,111
京城韓式湯飯,來來炒飯,111
來來炒飯,雞師父醬汁照燒雞排,59
雞師父醬汁照燒雞排,來來炒飯,59
來來炒飯,燈丫腳湯包車,62
燈丫腳湯包車,來來炒飯,62
來來炒飯,Ticket Toast 提齊熱壓吐司,56
Ticket Toast 提齊熱壓吐司,來來炒飯,56
來來炒飯,Main蛋,10
Main蛋,來來炒飯,10
喬慧素食,來客,54
來客,喬慧素食,54
喬慧素食,真功夫蔥抓餅,54
真功夫蔥抓餅,喬慧素食,54
喬慧素食,傻師傅湯包,67
傻師傅湯包,喬慧素食,67
喬慧素食,早安美芝城中壢活力中央,91
早安美芝城中壢活力中央,喬慧素食,91
喬慧素食,京城韓式湯飯,111
京城韓式湯飯,喬慧素食,111
喬慧素食,雞師父醬汁照燒雞排,59
雞師父醬汁照燒雞排,喬慧素食,59
喬慧素食,燈丫腳湯包車,62
燈丫腳湯包車,喬慧素食,62
喬慧素食,Ticket Toast 提齊熱壓吐司,55
Ticket Toast 提齊熱壓吐司,喬慧素食,55
喬慧素食,Main蛋,10
Main蛋,喬慧素食,10
來客,真功夫蔥抓餅,10
真功夫蔥抓餅,來客,10
來客,傻師傅湯包,17
傻師傅湯包,來客,17
來客,早安美芝城中壢活力中央,39
早安美芝城中壢活力中央,來客,39
來客,京城韓式湯飯,59
京城韓式湯飯,來客,59
來客,吉米熊新點子早午餐,109
吉米熊新點子早午餐,來客,109
來客,雞師父醬汁照燒雞排,20
雞師父醬汁照燒雞排,來客,20
來客,燈丫腳湯包車,15
燈丫腳湯包車,來客,15
來客,Ticket Toast 提齊熱壓吐司,22
Ticket Toast 提齊熱壓吐司,來客,22
來客,Main蛋,59
Main蛋,來客,59
真功夫蔥抓餅,傻師傅湯包,20
傻師傅湯包,真功夫蔥抓餅,20
真功夫蔥抓餅,早安美芝城中壢活力中央,42
早安美芝城中壢活力中央,真功夫蔥抓餅,42
真功夫蔥抓餅,京城韓式湯飯,61
京城韓式湯飯,真功夫蔥抓餅,61
真功夫蔥抓餅,吉米熊新點子早午餐,107
吉米熊新點子早午餐,真功夫蔥抓餅,107
真功夫蔥抓餅,鴻樂,124
鴻樂,真功夫蔥抓餅,124
真功夫蔥抓餅,雞師父醬汁照燒雞排,24
雞師父醬汁照燒雞排,真功夫蔥抓餅,24
真功夫蔥抓餅,燈丫腳湯包車,19
燈丫腳湯包車,真功夫蔥抓餅,19
真功夫蔥抓餅,Ticket Toast 提齊熱壓吐司,26
Ticket Toast 提齊熱壓吐司,真功夫蔥抓餅,26
真功夫蔥抓餅,Main蛋,59
Main蛋,真功夫蔥抓餅,59
傻師傅湯包,早安美芝城中壢活力中央,24
早安美芝城中壢活力中央,傻師傅湯包,24
傻師傅湯包,京城韓式湯飯,44
京城韓式湯飯,傻師傅湯包,44
傻師傅湯包,吉米熊新點子早午餐,108
吉米熊新點子早午餐,傻師傅湯包,108
傻師傅湯包,雞師父醬汁照燒雞排,11
雞師父醬汁照燒雞排,傻師傅湯包,11
傻師傅湯包,燈丫腳湯包車,10
燈丫腳湯包車,傻師傅湯包,10
傻師傅湯包,Ticket Toast 提齊熱壓吐司,16
Ticket Toast 提齊熱壓吐司,傻師傅湯包,16
傻師傅湯包,Main蛋,71
Main蛋,傻師傅湯包,71
早安美芝城中壢活力中央,京城韓式湯飯,20
京城韓式湯飯,早安美芝城中壢活力中央,20
早安美芝城中壢活力中央,吉米熊新點子早午餐,98
吉米熊新點子早午餐,早安美芝城中壢活力中央,98
早安美芝城中壢活力中央,鴻樂,119
鴻樂,早安美芝城中壢活力中央,119
早安美芝城中壢活力中央,雞師父醬汁照燒雞排,32
雞師父醬汁照燒雞排,早安美芝城中壢活力中央,32
早安美芝城中壢活力中央,燈丫腳湯包車,28
燈丫腳湯包車,早安美芝城中壢活力中央,28
早安美芝城中壢活力中央,Ticket Toast 提齊熱壓吐司,37
Ticket Toast 提齊熱壓吐司,早安美芝城中壢活力中央,37
早安美芝城中壢活力中央,Main蛋,95
Main蛋,早安美芝城中壢活力中央,95
京城韓式湯飯,吉米熊新點子早午餐,90
吉米熊新點子早午餐,京城韓式湯飯,90
京城韓式湯飯,鴻樂,112
鴻樂,京城韓式湯飯,112
京城韓式湯飯,雞師父醬汁照燒雞排,52
雞師父醬汁照燒雞排,京城韓式湯飯,52
京城韓式湯飯,燈丫腳湯包車,49
燈丫腳湯包車,京城韓式湯飯,49
京城韓式湯飯,Ticket Toast 提齊熱壓吐司,57
Ticket Toast 提齊熱壓吐司,京城韓式湯飯,57
京城韓式湯飯,Main蛋,116
Main蛋,京城韓式湯飯,116
吉米熊新點子早午餐,鴻樂,21
鴻樂,吉米熊新點子早午餐,21
吉米熊新點子早午餐,CASA BRASIL NCU,85
CASA BRASIL NCU,吉米熊新點子早午餐,85
吉米熊新點子早午餐,秘密基地,103
秘密基地,吉米熊新點子早午餐,103
吉米熊新點子早午餐,米豆Mido,120
米豆Mido,吉米熊新點子早午餐,120
吉米熊新點子早午餐,哈堡堡,91
哈堡堡,吉米熊新點子早午餐,91
吉米熊新點子早午餐,熟檸檬食肆,108
熟檸檬食肆,吉米熊新點子早午餐,108
吉米熊新點子早午餐,滷味居,109
滷味居,吉米熊新點子早午餐,109
吉米熊新點子早午餐,歐姆萊斯,114
歐姆萊斯,吉米熊新點子早午餐,114
吉米熊新點子早午餐,達啵廚房,120
達啵廚房,吉米熊新點子早午餐,120
吉米熊新點子早午餐,美式早餐屋,117
美式早餐屋,吉米熊新點子早午餐,117
吉米熊新點子早午餐,幸福小館,121
幸福小館,吉米熊新點子早午餐,121
吉米熊新點子早午餐,家鄉麵店,121
家鄉麵店,吉米熊新點子早午餐,121
吉米熊新點子早午餐,香米自助餐,121
香米自助餐,吉米熊新點子早午餐,121
吉米熊新點子早午餐,雞師父醬汁照燒雞排,120
雞師父醬汁照燒雞排,吉米熊新點子早午餐,120
吉米熊新點子早午餐,燈丫腳湯包車,113
燈丫腳湯包車,吉米熊新點子早午餐,113
吉米熊新點子早午餐,中壢正新明牛肉麵,109
中壢正新明牛肉麵,吉米熊新點子早午餐,109
吉米熊新點子早午餐,我家便利商店,112
我家便利商店,吉米熊新點子早午餐,112
吉米熊新點子早午餐,大中央厚切牛排,122
大中央厚切牛排,吉米熊新點子早午餐,122
吉米熊新點子早午餐,竹香自助餐,72
竹香自助餐,吉米熊新點子早午餐,72
吉米熊新點子早午餐,健康美食館,104
健康美食館,吉米熊新點子早午餐,104
鴻樂,CASA BRASIL NCU,65
CASA BRASIL NCU,鴻樂,65
鴻樂,秘密基地,82
秘密基地,鴻樂,82
鴻樂,米豆Mido,99
米豆Mido,鴻樂,99
鴻樂,哈堡堡,70
哈堡堡,鴻樂,70
鴻樂,熟檸檬食肆,87
熟檸檬食肆,鴻樂,87
鴻樂,滷味居,88
滷味居,鴻樂,88
鴻樂,歐姆萊斯,94
歐姆萊斯,鴻樂,94
鴻樂,達啵廚房,100
達啵廚房,鴻樂,100
鴻樂,漢林大漢堡,106
漢林大漢堡,鴻樂,106
鴻樂,米樂義大利,108
米樂義大利,鴻樂,108
鴻樂,九品,108
九品,鴻樂,108
鴻樂,麥克小姐,114
麥克小姐,鴻樂,114
鴻樂,福陞紅油炒手,119
福陞紅油炒手,鴻樂,119
鴻樂,萊客堡早午餐,112
萊客堡早午餐,鴻樂,112
鴻樂,白胡子牛排館,112
白胡子牛排館,鴻樂,112
鴻樂,美式早餐屋,97
美式早餐屋,鴻樂,97
鴻樂,幸福小館,100
幸福小館,鴻樂,100
鴻樂,Daddy's美式餐廳,115
Daddy's美式餐廳,鴻樂,115
鴻樂,馬爾波咖啡,109
馬爾波咖啡,鴻樂,109
鴻樂,家鄉麵店,102
家鄉麵店,鴻樂,102
鴻樂,香米自助餐,103
香米自助餐,鴻樂,103
鴻樂,八哥重慶酸辣粉,110
八哥重慶酸辣粉,鴻樂,110
鴻樂,中壢正新明牛肉麵,89
中壢正新明牛肉麵,鴻樂,89
鴻樂,我家便利商店,92
我家便利商店,鴻樂,92
鴻樂,大中央厚切牛排,100
大中央厚切牛排,鴻樂,100
鴻樂,竹香自助餐,51
竹香自助餐,鴻樂,51
鴻樂,健康美食館,83
健康美食館,鴻樂,83
鴻樂,惟客早餐店,114
惟客早餐店,鴻樂,114
鴻樂,萊姆斯早午餐,114
萊姆斯早午餐,鴻樂,114
CASA BRASIL NCU,秘密基地,35
秘密基地,CASA BRASIL NCU,35
CASA BRASIL NCU,米豆Mido,51
米豆Mido,CASA BRASIL NCU,51
CASA BRASIL NCU,哈堡堡,38
哈堡堡,CASA BRASIL NCU,38
CASA BRASIL NCU,熟檸檬食肆,22
熟檸檬食肆,CASA BRASIL NCU,22
CASA BRASIL NCU,滷味居,23
滷味居,CASA BRASIL NCU,23
CASA BRASIL NCU,歐姆萊斯,30
歐姆萊斯,CASA BRASIL NCU,30
CASA BRASIL NCU,達啵廚房,37
達啵廚房,CASA BRASIL NCU,37
CASA BRASIL NCU,漢林大漢堡,42
漢林大漢堡,CASA BRASIL NCU,42
CASA BRASIL NCU,米樂義大利,44
米樂義大利,CASA BRASIL NCU,44
CASA BRASIL NCU,九品,43
九品,CASA BRASIL NCU,43
CASA BRASIL NCU,麥克小姐,49
麥克小姐,CASA BRASIL NCU,49
CASA BRASIL NCU,福陞紅油炒手,55
福陞紅油炒手,CASA BRASIL NCU,55
CASA BRASIL NCU,萊客堡早午餐,50
萊客堡早午餐,CASA BRASIL NCU,50
CASA BRASIL NCU,白胡子牛排館,51
白胡子牛排館,CASA BRASIL NCU,51
CASA BRASIL NCU,美式早餐屋,33
美式早餐屋,CASA BRASIL NCU,33
CASA BRASIL NCU,幸福小館,56
幸福小館,CASA BRASIL NCU,56
CASA BRASIL NCU,Daddy's美式餐廳,70
Daddy's美式餐廳,CASA BRASIL NCU,70
CASA BRASIL NCU,馬爾波咖啡,59
馬爾波咖啡,CASA BRASIL NCU,59
CASA BRASIL NCU,家鄉麵店,41
家鄉麵店,CASA BRASIL NCU,41
CASA BRASIL NCU,香米自助餐,44
香米自助餐,CASA BRASIL NCU,44
CASA BRASIL NCU,八哥重慶酸辣粉,62
八哥重慶酸辣粉,CASA BRASIL NCU,62
CASA BRASIL NCU,中壢正新明牛肉麵,57
中壢正新明牛肉麵,CASA BRASIL NCU,57
CASA BRASIL NCU,我家便利商店,62
我家便利商店,CASA BRASIL NCU,62
CASA BRASIL NCU,大中央厚切牛排,43
大中央厚切牛排,CASA BRASIL NCU,43
CASA BRASIL NCU,竹香自助餐,13
竹香自助餐,CASA BRASIL NCU,13
CASA BRASIL NCU,健康美食館,38
健康美食館,CASA BRASIL NCU,38
CASA BRASIL NCU,惟客早餐店,54
惟客早餐店,CASA BRASIL NCU,54
CASA BRASIL NCU,萊姆斯早午餐,55
萊姆斯早午餐,CASA BRASIL NCU,55
秘密基地,米豆Mido,17
米豆Mido,秘密基地,17
秘密基地,哈堡堡,16
哈堡堡,秘密基地,16
秘密基地,熟檸檬食肆,30
熟檸檬食肆,秘密基地,30
秘密基地,滷味居,35
滷味居,秘密基地,35
秘密基地,歐姆萊斯,46
歐姆萊斯,秘密基地,46
秘密基地,達啵廚房,55
達啵廚房,秘密基地,55
秘密基地,漢林大漢堡,35
漢林大漢堡,秘密基地,35
秘密基地,米樂義大利,41
米樂義大利,秘密基地,41
秘密基地,九品,46
九品,秘密基地,46
秘密基地,麥克小姐,55
麥克小姐,秘密基地,55
秘密基地,福陞紅油炒手,65
福陞紅油炒手,秘密基地,65
秘密基地,萊客堡早午餐,64
萊客堡早午餐,秘密基地,64
秘密基地,白胡子牛排館,67
白胡子牛排館,秘密基地,67
秘密基地,美式早餐屋,51
美式早餐屋,秘密基地,51
秘密基地,幸福小館,21
幸福小館,秘密基地,21
秘密基地,Daddy's美式餐廳,100
Daddy's美式餐廳,秘密基地,100
秘密基地,馬爾波咖啡,87
馬爾波咖啡,秘密基地,87
秘密基地,家鄉麵店,62
家鄉麵店,秘密基地,62
秘密基地,香米自助餐,68
香米自助餐,秘密基地,68
秘密基地,八哥重慶酸辣粉,90
八哥重慶酸辣粉,秘密基地,90
秘密基地,中壢正新明牛肉麵,24
中壢正新明牛肉麵,秘密基地,24
秘密基地,我家便利商店,29
我家便利商店,秘密基地,29
秘密基地,大中央厚切牛排,20
大中央厚切牛排,秘密基地,20
秘密基地,竹香自助餐,40
竹香自助餐,秘密基地,40
秘密基地,健康美食館,10
健康美食館,秘密基地,10
秘密基地,惟客早餐店,72
惟客早餐店,秘密基地,72
秘密基地,萊姆斯早午餐,75
萊姆斯早午餐,秘密基地,75
米豆Mido,哈堡堡,29
哈堡堡,米豆Mido,29
米豆Mido,熟檸檬食肆,41
熟檸檬食肆,米豆Mido,41
米豆Mido,滷味居,45
滷味居,米豆Mido,45
米豆Mido,歐姆萊斯,55
歐姆萊斯,米豆Mido,55
米豆Mido,達啵廚房,64
達啵廚房,米豆Mido,64
米豆Mido,漢林大漢堡,36
漢林大漢堡,米豆Mido,36
米豆Mido,米樂義大利,43
米樂義大利,米豆Mido,43
米豆Mido,九品,49
九品,米豆Mido,49
米豆Mido,麥克小姐,58
麥克小姐,米豆Mido,58
米豆Mido,福陞紅油炒手,69
福陞紅油炒手,米豆Mido,69
米豆Mido,萊客堡早午餐,70
萊客堡早午餐,米豆Mido,70
米豆Mido,白胡子牛排館,74
白胡子牛排館,米豆Mido,74
米豆Mido,美式早餐屋,60
美式早餐屋,米豆Mido,60
米豆Mido,幸福小館,10
幸福小館,米豆Mido,10
米豆Mido,Daddy's美式餐廳,110
Daddy's美式餐廳,米豆Mido,110
米豆Mido,馬爾波咖啡,97
馬爾波咖啡,米豆Mido,97
米豆Mido,家鄉麵店,71
家鄉麵店,米豆Mido,71
米豆Mido,香米自助餐,77
香米自助餐,米豆Mido,77
米豆Mido,八哥重慶酸辣粉,101
八哥重慶酸辣粉,米豆Mido,101
米豆Mido,中壢正新明牛肉麵,21
中壢正新明牛肉麵,米豆Mido,21
米豆Mido,我家便利商店,25
我家便利商店,米豆Mido,25
米豆Mido,大中央厚切牛排,17
大中央厚切牛排,米豆Mido,17
米豆Mido,竹香自助餐,58
竹香自助餐,米豆Mido,58
米豆Mido,健康美食館,15
健康美食館,米豆Mido,15
米豆Mido,惟客早餐店,79
惟客早餐店,米豆Mido,79
米豆Mido,萊姆斯早午餐,83
萊姆斯早午餐,米豆Mido,83
哈堡堡,熟檸檬食肆,42
熟檸檬食肆,哈堡堡,42
哈堡堡,滷味居,46
滷味居,哈堡堡,46
哈堡堡,歐姆萊斯,57
歐姆萊斯,哈堡堡,57
哈堡堡,達啵廚房,67
達啵廚房,哈堡堡,67
哈堡堡,漢林大漢堡,51
漢林大漢堡,哈堡堡,51
哈堡堡,米樂義大利,57
米樂義大利,哈堡堡,57
哈堡堡,九品,60
九品,哈堡堡,60
哈堡堡,麥克小姐,69
麥克小姐,哈堡堡,69
哈堡堡,福陞紅油炒手,79
福陞紅油炒手,哈堡堡,79
